Subject;TextBody;Complaint;Complaint_type
Quarantined and Spam/Junk Email Report;You have 6 new quarantined and Spam/Junk emails over the last 24 hours, which are listed below. For some of the quarantined emails, you can request the Security Administrator to release the email to the inbox or release the email yourself, based on the security policy. The Spam/Junk emails were moved to your Junk folder. Quarantined emails Sender Subject Date (UTC) Action isahahmad247@gmail.com Proposal deal 2024-08-31 08:49:55 Request to release mbiardi.info@flmaine.com Agristo-Deactivation 2024-08-31 09:43:48 Request to release Spam/Junks Emails Emails detected as Spam or Marketing. Usually redirected to your Junk folder. Sender Subject Date (UTC) Action fhahoreca@marketing.informamarketsasia.com Discover the World’s Favourite Pastries in 2024! 2024-08-31 08:00:21 - jennifer.suerth@datapulseexperts.com Agristo 2024-08-31 17:45:16 - noreply@marketing.fb101.com Submissions Open - Top Products this Fall 2024-08-31 21:17:48 - noreply@marketing.fb101.com Beverage Brands Enter PR%F Awards Today! Coupon Alert ProofAwards50 for $50 off 2024-08-31 21:39:41 - Generate a new quarantine report of the last 24 hours;False;
LAGERLISTE Konsignationslager Metro AUT;Sehr geehrte Damen und Herren, anbei erhalten Sie unsere aktuele Lagerliste zu Ihrem Lagerbestand im Konsignationslager Metro Österreich. Mit freundlichen Grüßen Brummer Logistik GmbH Kühlhaus 3 Metro Konsignationslager Diese Nachricht wurde automatisch erzeugt.;False;
Quarantined and Spam/Junk Email Report;You have 1 new quarantined and Spam/Junk emails over the last 24 hours, which are listed below. For some of the quarantined emails, you can request the Security Administrator to release the email to the inbox or release the email yourself, based on the security policy. The Spam/Junk emails were moved to your Junk folder. Quarantined emails No Items Spam/Junks Emails Emails detected as Spam or Marketing. Usually redirected to your Junk folder. Sender Subject Date (UTC) Action MicrosoftExchange329e71ec88ae4615bbc36ab6ce41109e@agristo.com Undeliverable: Outstanding Itemlist 1154 ETS BARGIBANT S 20240831 2024-08-31 09:07:30 - Generate a new quarantine report of the last 24 hours;False;
Your Sainsbury's Product Related Customer Complaints - Daily Email 31.08.2024;"Dear Supplier, These are all the customer complaints for your product that we received in store, were logged via our Careline or were allocated to you by our Oscar Trading Team yesterday 31.08.2024. These complaints may be in a status of approved (approved for charging), rejected (rejected from charging) or pending review (awaiting review by the Oscar Trading Team). This report should be used as an ‘early warning’ of any issues relating to your products. This report may not list all the complaints for your products or all those that you will be charged for at the end of the period. This is because cases are still being checked by the system at the time that the report is generated and these cases, once checked and assigned, will report either in the next weekly report, or the period end report. The period end report will be the full and final list of all trading cases generated and allocated to your supplier number for this financial period. ***Please note, upon opening the attachment you may be presented with a popup stating that the file is corrupt or unsafe. This popup appears as a precaution because this email is generated automatically, however you can trust that the attachment is neither corrupt nor unsafe. To dismiss the popup and open the file, click ‘Yes’ on the popup.*** Please note that this mailbox (Trading.service) is not manned; please do not respond to it. If you have any queries, please contact Oscar.Trading@sainsburys.co.uk, quoting the Trading Case Number as soon as possible after receipt of this email.";True;Quality
Your Sainsbury's Product Related Customer Complaints - Daily Email 31.08.2024;96 Agristo Agristo | 1/09/2024 Dear, Thank you for informing us about the below issue. Your complaint has been registered in our system as ticket: 00046623. To ensure efficient communication, kindly use this email thread for further correspondence regarding this matter.;True;Quality
statement 30/08;Thank you From: Agristo Service <service@agristo.com> Sent: Friday, August 30, 2024 5:28 PM To: KAFUZAN - Mania‏ <mania@kafuzan.co.il> Subject: statement 30/08 Hi Mania, Nice to meet you. Sarah is on holiday since today so for the next 3 weeks I will do my best to replace her. She asked me to send you the statement of open invoices each friday. Please find it included. If you have any further questions, don't hesitate to contact me.;False;
Your Sainsbury's Product Related Customer Complaints - Weekly Email (18.08.2024-31.08.2024);"Dear Supplier, These are all the customer complaints for your product that we received in store or via our Careline from 18.08.2024 to 31.08.2024, which have been processed and allocated to you. These complaints may be in a status of approved (approved for charging), rejected (rejected from charging) or pending review (awaiting review by the Oscar Trading Team). This report shows all the complaints that have been allocated to you since 18.08.2024 and includes changes made to the status of a complaint. You should review this report and make sure that the complaints listed have been allocated correctly. This report may not list all the complaints for your products or all those that you will be charged for at the end of the period. This is because some cases will still be being checked by the system at the time that this report is generated and these cases, once checked and assigned, will report in the period end report.The period end report will be the full and final list of all trading cases generated and allocated to your supplier number for this financial period. ***Please note, upon opening the attachment you may be presented with a popup stating that the file is corrupt or unsafe. This popup appears as a precaution because this email is generated automatically, however you can trust that the attachment is neither corrupt nor unsafe. To dismiss the popup and open the file, click ‘Yes’ on the popup.*** Please note that this mailbox (Trading.service) is not manned; please do not respond to it. If you have any queries, please contact Oscar.Trading@sainsburys.co.uk, quoting the Trading Case Number as soon as possible after receipt of this email.";True;Quality
Your Sainsbury's Product Related Customer Complaints - Weekly Email (18.08.2024-31.08.2024);96 Agristo Agristo | 1/09/2024 Dear, Thank you for informing us about the below issue. Your complaint has been registered in our system as ticket: 00046624. To ensure efficient communication, kindly use this email thread for further correspondence regarding this matter.;True;Quality
Documents BRF Kuwait - ETA 24/09 - Booking ref 213B1800155;Dear Agristo, Thank you to provide SWB For the said shipment.;False;
statement 30/08;Hi Can you send it by excel? From: Agristo Service <service@agristo.com> Sent: Friday, August 30, 2024 5:28 PM To: KAFUZAN - Mania‏ <mania@kafuzan.co.il> Subject: statement 30/08 Hi Mania, Nice to meet you. Sarah is on holiday since today so for the next 3 weeks I will do my best to replace her. She asked me to send you the statement of open invoices each friday. Please find it included. If you have any further questions, don't hesitate to contact me.;False;
statement 30/08;Hello third time. No amounts here From: Agristo Service <service@agristo.com> Sent: Friday, August 30, 2024 5:28 PM To: KAFUZAN - Mania‏ <mania@kafuzan.co.il> Subject: statement 30/08 Hi Mania, Nice to meet you. Sarah is on holiday since today so for the next 3 weeks I will do my best to replace her. She asked me to send you the statement of open invoices each friday. Please find it included. If you have any further questions, don't hesitate to contact me.;False;
Documents BRF KUWAIT - PO 2040793/2040893/2040894;Dear Agristo Team, Thank you to provide SWB For ( Invoice 90627198- PO NO 2040893- Container no CXRU1006082 ) In addition: Kindly share invoice # 90627161 And provide SWB For ( PO 2040793) Container No TRIU8926222;False;
Documents Al Wafi - SWB's;Dears, Note that we have not receive documents related to below orders, please provide.;False;
Agristo Pineham Daily (New);"________________________________ This email and any files transmitted with it are confidential and intended solely for the use of the individual or entity to whom they are addressed. If you have received this email in error please notify the system manager (postmaster@sainsburys.co.uk) and delete it from your system. Sainsbury's Supermarkets Ltd (3261722 England) Registered Offices: 33 Holborn, London, EC1N 2HT Sainsbury’s Argos is a trading name of both: 1) Argos Limited, Registered office: 33 Holborn, London, EC1N 2HT, registered number: 01081551 (England and Wales); and 2) Sainsbury’s Supermarkets Limited, Registered office: 33 Holborn, London, EC1N 2HT, registered number: 03261722 (England and Wales). All companies listed above are subsidiaries of J Sainsbury plc (185647). ________________________________";False;
Documents Al Wafi - Booking ref 213B1798755 + 213B1799925;Dears, Following on below order please advise SWB status. 213B1798755 2040826 MSCU7462394;False;
Action Required: Nomad Foods changed Purchase Order 4500000283 sent to AGRISTO nv;Nomad Foods A new purchase order from Nomad Foods is waiting for your response on SAP Business Network. Hello AGRISTO nv, Nomad Foods would like to invite you to connect with us on SAP Business Network. 182 + purchase orders are waiting for your response. To access the purchase order, please click on process order and register on SAP Business Network for free account Click Process order to register and connect Process order Reply to this email to send your customer a message. If your company received this email by mistake, you can stop receiving purchase orders via SAP Business Network. Purchase order details Order number Amount 4500000283 39,011.11 EUR From: Nomad Foods Europe Finance Limited Church Street West-43 GU21 6HT, Woking, Surrey, United Kingdom +44 02089183200 To: AGRISTO nv WATERSTRAAT 40 HARELBEKE, Belgium Creditcontrol@agristo.com Learn More • Learn more about SAP Business Network Note: All transactions relating to your customer's purchase orders are solely between you and your customer and are subject to the terms of your existing agreement(s) with your customer. Ariba is not an agent for your customer, and is not responsible for anything contained in the purchase order submitted on behalf of your customer. SAP Business Network Privacy Statement | Ariba Data Policy | Help Center Powered By;False;
Nomad Foods sent a new Purchase Order 4500000440;Nomad Foods A new purchase order from Nomad Foods is waiting for your response on SAP Business Network. Hello AGRISTO nv, Nomad Foods would like to invite you to connect with us on SAP Business Network. 183 + purchase orders are waiting for your response. To access the purchase order, please click on process order and register on SAP Business Network for free account Click Process order to register and connect Process order Reply to this email to send your customer a message. If your company received this email by mistake, you can stop receiving purchase orders via SAP Business Network. Purchase order details Order number Amount 4500000440 34,245.80 EUR From: Nomad Foods Europe Finance Limited Church Street West-43 GU21 6HT, Woking, Surrey, United Kingdom +44 02089183200 To: AGRISTO nv WATERSTRAAT 40 HARELBEKE, Belgium Creditcontrol@agristo.com Learn More • Learn more about SAP Business Network Note: All transactions relating to your customer's purchase orders are solely between you and your customer and are subject to the terms of your existing agreement(s) with your customer. Ariba is not an agent for your customer, and is not responsible for anything contained in the purchase order submitted on behalf of your customer. SAP Business Network Privacy Statement | Ariba Data Policy | Help Center Powered By;False;
Nomad Foods sent a new Purchase Order 4500000442;Nomad Foods A new purchase order from Nomad Foods is waiting for your response on SAP Business Network. Hello AGRISTO nv, Nomad Foods would like to invite you to connect with us on SAP Business Network. 184 + purchase orders are waiting for your response. To access the purchase order, please click on process order and register on SAP Business Network for free account Click Process order to register and connect Process order Reply to this email to send your customer a message. If your company received this email by mistake, you can stop receiving purchase orders via SAP Business Network. Purchase order details Order number Amount 4500000442 34,239.60 EUR From: Nomad Foods Europe Finance Limited Church Street West-43 GU21 6HT, Woking, Surrey, United Kingdom +44 02089183200 To: AGRISTO nv WATERSTRAAT 40 HARELBEKE, Belgium Creditcontrol@agristo.com Learn More • Learn more about SAP Business Network Note: All transactions relating to your customer's purchase orders are solely between you and your customer and are subject to the terms of your existing agreement(s) with your customer. Ariba is not an agent for your customer, and is not responsible for anything contained in the purchase order submitted on behalf of your customer. SAP Business Network Privacy Statement | Ariba Data Policy | Help Center Powered By;False;
Export frozen Fries.;Beste, Heb interesse om 1 container 40 ft frozen Fries in te kopen, dit is voor export. Zou je aub je beste prijs en welke soorten jullie hebben. Hamid -- Freundliche Grusse, Met Vriendelijke Groet,;False;
Ireland orders - PO 4500000440 / 4500000442;Hi All, Can I please arrange below orders, please don't hesitate to contact me with any queries? Code Description Case Pal WH Delivery date 96017891 DU AB Potato Bites 500g IE 1x16x84HDB 504 6 IE36 17.09.2024 96018162 DU AB HomestyleChips 800g IE 1x14x80LPR 320 4 IE36 17.09.2024 96021366 DU BE StraightCutChip 900g IE1x16x70HDB 350 5 IE36 17.09.2024 96021417 DU BE Potato Dippers 500g IE 1x14x108HDB 540 5 IE36 17.09.2024 96021418 DU BE Waffle Fries 500g IE 1x14x80HDB 480 6 IE36 17.09.2024 4500000440 2,194 26 Code Description Case Pal WH Delivery date 96016483 AB Midweek Mini Roasts 14x700g IE 270 3 IE36 24.09.2024 96017891 DU AB Potato Bites 500g IE 1x16x84HDB 336 4 IE36 24.09.2024 96018037 DU AB HomStyleRoastPots720gIE1x14x70HDB 210 3 IE36 24.09.2024 96018162 DU AB HomestyleChips 800g IE 1x14x80LPR 400 5 IE36 24.09.2024 96019573 DU AB Hash Browns 560g IE1x16x90LPR 270 3 IE36 24.09.2024 96021366 DU BE StraightCutChip 900g IE1x16x70HDB 350 5 IE36 24.09.2024 96021418 DU BE Waffle Fries 500g IE 1x14x80HDB 240 3 IE36 24.09.2024 4500000442 2,076 26 Thanks Colin Colin Finnerty Replenishment Manager [X] Birds Eye Ireland Limited IDA Industrial Estate | Monread Road | Naas | Co. Kildare | W91 HE67 | Company No. 104228 Phone: +353 45 848000<tel:+353%2045%20848000> Mobile: <tel:> Fax: email: Colin.Finnerty@birdseye.ie<mailto:Colin.Finnerty@birdseye.ie> Web:www.birdseye.ie<http://http//www.birdseye.ie/> Web:www.auntbessies.co.uk<http://www.auntbessies.co.uk/> Web:www.goodfellaspizzas.ie<http://www.goodfellaspizzas.ie/> P THINK BEFORE YOU PRINT: Before printing e-mails, think whether it is really necessary. Thanks! LEGAL DISCLAIMER This e-mail may contain confidential or privileged information. If you have received this e-mail in error, you must not disclose to any other person, nor take copies of, the contents of this e-mail and/or any attachment to it. If this email is marked 'personal' Birds Eye is not liable in any way for its content. E-mails are susceptible to alteration. Birds Eye shall not be liable for the message if altered, changed or falsified. We try to ensure that our communications are free of viruses but do not accept responsibility for any loss or damage that viruses may cause. You should take your own steps to ensure that communications are free of viruses. Birds Eye and its employees operate in compliance with the law. Any recommended selling price (RSP) is provided for guidance only. Retailers are free to set their own prices. Birds Eye Ireland Limited is a limited liability company registered in the Republic of Ireland, company registration number 428706. Registered Office: IDA Industrial Estate, Monread Road, Naas, Co. Kildare, W91 HE67 .;False;
Hola;Hello, Could you let me know if you received my email yesterday?;False;
MEDUAY272943 -> Documents + SWB;Dear Please note original document received. Warm;False;
INQUIRE;"Good Day, We are souring potential suppliers of your products. Could you kindly send us more information; brochures or catalogue, possibly price lists for review?. Together your company profile for consideration. Regards. Mr Kashvi. Sales Coordinator KYC EXPORT CO. LTD Office # 504, AB Plaza8 Al Mamzar PO Box # 88102,UAE Phone: +971 4 269 464 Mobile: +971 50 457254";False;
Change Purchase Order HOFER KG DC SAT - 4522931965;;False;
