Name;TextBody;Subject;Priority;AGR_Extra_Information_Root_Cause__c;AGR_Type_of_Complaint__c;AGR_Reason_for_Complaint__c;AGR_Root_Cause__c;ParentId;lang;Complaint
1;<https://protect.checkpoint.com/v2/___http://www.ardovlm.com/___.YzJlOmFncmlzdG86YzpvOjE0YjZhNDVjNWZjMDA3MDYyNDZmYTgzM2UyZjUzOTE4OjY6ZTU3ZTphNDU5NzEyOGJlYTUzZDU5YzA1ZjU2ZjcxNDkzMGJhNDAwZDAwMjM1MWZlN2VjMzNkZDFlZTcxMDBjMGVlYjM2Omg6VA> Julia Melnyk Senior Customer Account Specialist 1675 Blvd.Saint-Regis, Dollard-des-Ormeaux, QC, H9B 3H7 T: (514) 426-4100 Ext. 250 From: Julia Melnyk Sent: Thursday, January 18, 2024 11:19 AM To: Michiel Denys <Michiel.Denys@agristo.com> Cc: Kayla Karabachian <kayla.karabachian@ardo.com> Subject: PO 751651 - Issue (Part 1 of 2) Hi Michiel, See the attached photos, there are quite a few photos so I’m sending this email in 2 parts. No empty cartons -$1,000 fee, 7 pallets restacked ($175) + 5 cases damaged. Thank you, <https://protect.checkpoint.com/v2/___http://www.ardovlm.com/___.YzJlOmFncmlzdG86YzpvOjE0YjZhNDVjNWZjMDA3MDYyNDZmYTgzM2UyZjUzOTE4OjY6MGYxNjo2ZTlhNjk4ZjNlZmYyNTE4ZTY5NWM5YWFhNmQzYzAwNDI5ZTllZGE4ZjA4NjMwZDMwY2MyOWU2ODcxMGZkNjk2Omg6VA> Julia Melnyk Senior Customer Account Specialist 1675 Blvd.Saint-Regis, Dollard-des-Ormeaux, QC, H9B 3H7 T: (514) 426-4100 Ext. 250;PO 751651 - Issue (Part 1 of 2);Normal;;Logistics;Damaged support (pallet);No investigation done;500QD00000FLBEMYA5;en;True
1;Dear, Further investigation was requested for complaint 00028009. Below you find relevant information of complaint. An investigator needs to be appointed. Overview Complaint: - Company name: SCAMARK- Reason for complaint: Bad sealing-- Details for complaint: Long seal-- Customer description: - Responsible party: Nazareth (P013) - AN1 Request from CX: CX Owner: Sarah DetailleurLink to complaint: 00028009 Thanks for taking up this further investigation.;000200085535  - Incident sur le produit Rosty - 60;Normal;Zie Tanja, wel remarks maar op verschillende uren;Packaging;Bad sealing;Other conclusion;500QD00000FG19JYAT;en;True
1;Cher/Chère Edouard Cailette, Nous vous remercions de nous avoir informé de ce sujet, que nous avons immédiatement enregistré dans notre système sous le numéro de ticket 00027816. Nous sommes désolés d'apprendre que votre client n'était pas satisfait de la qualité de cette série. La qualité de nos produits est d'une importance capitale pour nous, et nous sommes déterminés à résoudre cette question. Informations sur le batch: Code de lot : D0324107 Jour d'emballage : 16/04/2024 Je tiens à vous assurer que lors du processus d'emballage, nous effectuons des contrôles de qualité. Notre équipe teste les fermetures des sacs toutes les heures. Un carton est retiré de la ligne d’emballage, et tous les sacs sont minutieusement inspectés pour garantir que les emballages sont correctement fermés. Les résultats de ces inspections sont consignés dans nos documents de qualité. Conformément aux préoccupations que vous avez soulevées, nous avons mené une enquête sur les contrôles d'emballage de cette série en particulier. Nous regrettons tout désagrément que cette situation a pu causer à vous ou à votre client. Nous prenons cette question au sérieux et nous nous engageons à prévenir tels incidents à l'avenir. Si vous avez besoin de plus d'informations ou d'assistance supplémentaire, n'hésitez pas à nous contacter.;000200085305  - Incident sur le produit Rosty - 60;Normal;;Packaging;Bad sealing;No investigation done;500QD00000FEoHNYA1;fr;True
1;Hi Michiel, See the attached photos, there are quite a few photos so I’m sending this email in 2 parts. No empty cartons -$1,000 fee, 7 pallets restacked ($175) + 5 cases damaged. Thank you, <https://protect.checkpoint.com/v2/___http://www.ardovlm.com/___.YzJlOmFncmlzdG86YzpvOjE1Zjk5M2RkYWQ1NGUwMjM0MjIwM2YzYjllYzIxZjJjOjY6ZDE3YTowYTNlMmJkMmVjYjAzODIyNDlhYTczNjU3MmVjOWNjN2FjZjIxYmQwOTUyZmMzOTFlMjAyOTA1MTY3OGRhZTMxOmg6VA> Julia Melnyk Senior Customer Account Specialist 1675 Blvd.Saint-Regis, Dollard-des-Ormeaux, QC, H9B 3H7 T: (514) 426-4100 Ext. 250;PO 751651 - Issue (Part 1 of 2);Normal;;Logistics;Damaged support (pallet);No investigation done;500QD00000FLBEMYA5;en;True
1;Cher/Chère Edouard Cailette, Nous vous remercions de nous avoir informé de ce sujet, que nous avons immédiatement enregistré dans notre système sous le numéro de ticket 00027923. Nous sommes désolés d'apprendre que votre client n'était pas satisfait de la qualité de cette série. La qualité de nos produits est d'une importance capitale pour nous, et nous sommes déterminés à résoudre cette question. Informations sur le batch: Code de lot : D0324107 Jour d'emballage : 16/04/2024 Je tiens à vous assurer que lors du processus d'emballage, nous effectuons des contrôles de qualité. Notre équipe teste les fermetures des sacs toutes les heures. Un carton est retiré de la ligne d’emballage, et tous les sacs sont minutieusement inspectés pour garantir que les emballages sont correctement fermés. Les résultats de ces inspections sont consignés dans nos documents de qualité. Conformément aux préoccupations que vous avez soulevées, nous avons mené une enquête sur les contrôles d'emballage de cette série en particulier. Nous regrettons tout désagrément que cette situation a pu causer à vous ou à votre client. Nous prenons cette question au sérieux et nous nous engageons à prévenir tels incidents à l'avenir. Si vous avez besoin de plus d'informations ou d'assistance supplémentaire, n'hésitez pas à nous contacter.;000200085757  - Incident sur le produit Rosty - 60;Normal;;Packaging;Bad sealing;No investigation done;500QD00000FF3ujYAD;fr;True
1;Cher/Chère Edouard Cailette, Nous vous remercions de nous avoir informé de ce sujet, que nous avons immédiatement enregistré dans notre système sous le numéro de ticket 00028010. Nous sommes désolés d'apprendre que votre client n'était pas satisfait de la qualité de cette série. La qualité de nos produits est d'une importance capitale pour nous, et nous sommes déterminés à résoudre cette question. Informations sur le batch: Code de lot : D0324107 Jour d'emballage : 16/04/2024 Je tiens à vous assurer que lors du processus d'emballage, nous effectuons des contrôles de qualité. Notre équipe teste les fermetures des sacs toutes les heures. Un carton est retiré de la ligne d’emballage, et tous les sacs sont minutieusement inspectés pour garantir que les emballages sont correctement fermés. Les résultats de ces inspections sont consignés dans nos documents de qualité. Conformément aux préoccupations que vous avez soulevées, nous avons mené une enquête sur les contrôles d'emballage de cette série en particulier. Nous regrettons tout désagrément que cette situation a pu causer à vous ou à votre client. Nous prenons cette question au sérieux et nous nous engageons à prévenir tels incidents à l'avenir. Si vous avez besoin de plus d'informations ou d'assistance supplémentaire, n'hésitez pas à nous contacter.;000200085406  - Incident sur le produit Rosty - 60;Normal;;Packaging;Bad sealing;;500QD00000FGFIcYAP;fr;True
1;Cher/Chère Edouard Cailette, Nous vous remercions de nous avoir informé de ce sujet, que nous avons immédiatement enregistré dans notre système sous le numéro de ticket 00028009. Nous sommes désolés d'apprendre que votre client n'était pas satisfait de la qualité de cette série. La qualité de nos produits est d'une importance capitale pour nous, et nous sommes déterminés à résoudre cette question. Informations sur le batch: Code de lot : D0324107 Jour d'emballage : 16/04/2024 Je tiens à vous assurer que lors du processus d'emballage, nous effectuons des contrôles de qualité. Notre équipe teste les fermetures des sacs toutes les heures. Un carton est retiré de la ligne d’emballage, et tous les sacs sont minutieusement inspectés pour garantir que les emballages sont correctement fermés. Les résultats de ces inspections sont consignés dans nos documents de qualité. Conformément aux préoccupations que vous avez soulevées, nous avons mené une enquête sur les contrôles d'emballage de cette série en particulier. Nous regrettons tout désagrément que cette situation a pu causer à vous ou à votre client. Nous prenons cette question au sérieux et nous nous engageons à prévenir tels incidents à l'avenir. Si vous avez besoin de plus d'informations ou d'assistance supplémentaire, n'hésitez pas à nous contacter.;000200085535  - Incident sur le produit Rosty - 60;Normal;Zie Tanja, wel remarks maar op verschillende uren;Packaging;Bad sealing;Other conclusion;500QD00000FG19JYAT;fr;True
1;Cher / Chère Edouard Cailette , Nous vous remercions de nous avoir informé de ce sujet, que nous avons immédiatement enregistré dans notre système sous le numéro de ticket 00027986. Nous sommes désolés d'apprendre que votre client n'était pas satisfait de la qualité de cette série. La qualité de nos produits est d'une importance capitale pour nous, et nous sommes déterminés à résoudre cette question. Informations sur le batch: Lotcode : D012410418 Date de Production: Compte tenu de notre processus de production, qui comprend des laveuses de pommes de terre, de l'eau de traitement, des blanchisseuses, des friteuses, et plus encore, il est très improbable que cet insecte ait pu parcourir l'ensemble de notre processus de production sans être détecté et retiré. Nous sommes convaincus qu'une contamination de cette nature aurait été identifiée à plusieurs étapes de la production. Par conséquent, nous soupçonnons que la contamination a pu se produire après la phase de friture. Il est possible qu'un insecte soit entré dans notre environnement de production et se soit involontairement attaché aux frites avant l'emballage. Il est important de noter que nous disposons d'un système rigoureux de lutte antiparasitaire pour empêcher l'entrée d'insectes et de rongeurs dans l'usine. Toutes les portes doivent impérativement rester fermées en permanence, et nous effectuons une surveillance constante de ces contrôles. J'ai déjà entamé le processus d'acquisition d'informations sur la lutte antiparasitaire autour de la date de production, . Actuellement, nos résultats en matière de contrôle qualité ne révèlent rien d'anormal. Malheureusement, il semble que, malgré nos efforts, nous n'ayons pas réussi à prévenir la contamination dans ce cas, et nous tenons à nous en excuser. Si vous ou votre client avez besoin de plus d'informations, n'hésitez pas à nous contacter. Si vous avez besoin de plus d'infos, merci de me fournir la photo concernée. Cordialement, Sarah Sarah Detailleur Customer Experience Officer Agristo nv P +32 56 54 11 65 M + 0498 74 13 14 --------------- Original Message ---------------;000200085909  - Incident sur le produit Croquettes;Normal;;Quality;;;500QD00000FFz2aYAD;fr;True
1;Dear Louise, Thank you for the CN !;DAMAGED CARTONS // 90598991 @ TEMU9812910 (PO 63);Normal;;Logistics;Damaged boxes;No investigation done;500QD00000FDyk5YAD;en;True
1;"Dear Supplier, These are all the customer complaints for your product that we received in store, were logged via our Careline or were allocated to you by our Oscar Trading Team yesterday 29.05.2024. These complaints may be in a status of approved (approved for charging), rejected (rejected from charging) or pending review (awaiting review by the Oscar Trading Team). This report should be used as an ‘early warning’ of any issues relating to your products. This report may not list all the complaints for your products or all those that you will be charged for at the end of the period. This is because cases are still being checked by the system at the time that the report is generated and these cases, once checked and assigned, will report either in the next weekly report, or the period end report. The period end report will be the full and final list of all trading cases generated and allocated to your supplier number for this financial period. ***Please note, upon opening the attachment you may be presented with a popup stating that the file is corrupt or unsafe. This popup appears as a precaution because this email is generated automatically, however you can trust that the attachment is neither corrupt nor unsafe. To dismiss the popup and open the file, click ‘Yes’ on the popup.*** Please note that this mailbox (Trading.service) is not manned; please do not respond to it. If you have any queries, please contact Oscar.Trading@sainsburys.co.uk, quoting the Trading Case Number as soon as possible after receipt of this email.";Your Sainsbury's Product Related Customer Complaints - Daily Email 29.05.2024;Normal;;Quality;Irrelevant;;500QD00000FLzvtYAD;en;True
