Subject;TextBody;Complaint;Complaint_type
Remittances;"Hi Pieter, Please see attached the two remittances. Thanks [cid:image627237.png@71190068.0112FCA0] Wais Mohammad​​​​ T: 0207 720 9012 E: wais.mohammad@premierfoodswholesale.com<mailto:Wais.Mohammad@premierfoodswholesale.com> W: premierfoodswholesale.com<https://premierfoodswholesale.com/> Units 301 ‑ 313 New Covent Garden Market Nine Elms Lane London SW8 5EQ [Facebook]<https://en-gb.facebook.com/premierfoodswholesale> [Linkedin]<https://www.linkedin.com/company/premier-fruits-ltd/?originalSubdomain=uk> [Instagram]<https://www.instagram.com/premierfoodswholesale/?hl=en> [Twitter]<https://mobile.twitter.com/PFoodsWholesale> [www.premierfoodswholesale.com]<https://premierfoodswholesale.com/> From: Agristo Service <service@agristo.com> Sent: 05 September 2024 12:52 To: sean.tanner@the-menu.com; Olive Tanner <Olive.Tanner@premierfoodswholesale.com>; Wais Mohammad <Wais.Mohammad@premierfoodswholesale.com> Subject: Remittances Hi all, Hope you are well. Enclosed you can find an overview of our open invoices. Invoices that are overdue have been highlighted in orange. Could you please send over your remittances of these overdue invoices? I am afraid next week's orders are currently blocked by our credit control department. Could you please also let me know why invoice 90562043 has not been paid? Are you waiting for a credit note from our side? Thank you very much.";False;
Soraca / Contenedor 2 / Documents;Dear Jorge, Please find documents enclosed for your approval. The BL will be printed at destination.;False;
Litiges Facturation Glaces Thiriet;Bonjour, Veuillez trouver en pièce jointe les litiges. ANNULE ET REMPLACE LE PRECEDENT TABLEAU DE LITIGES URGENT POUR CLOTURER LES LITIGES MERCI BEAUCOUP;False;
PO 3008075 Direct order: Rimus Malta to collect 3 x pallet from Nazareth;"Hi Sonja Thanks for confirmation of collection on 11.09. I have copied in Rimus customer contact who will be dealing with this collection, Sara previously would have booked the slot and provided the booking reference as Rimus haulier does not have this access. @Ian Cardona at Rimus<mailto:ian.cardona@rimus.com.mt> please confirm collection on the 11th so that Agristo can provide booking slot. Regards Ailbhe From: Ailbhe Gough <Ailbhe.Gough@greenislefoods.ie> Sent: Wednesday 4 September 2024 15:08 To: Felien Van Haudenhuyze <Felien.VanHaudenhuyze@agristo.com>; Abbie Rogers <Abbie.Rogers@agristo.com>; Agristo Salesforce service <service@agristo.com>; Felien.VanHaudenhuyze@agristo.com Cc: Sales Orders <SalesOrders@greenislefoods.ie> Subject: PO 3008075 Direct order: Rimus Malta to collect 3 x pallet from Nazareth Hi All Rimus Trading, based in Malta have placed an order for 3 pallets. The customer would like to collect this order. (Same process as per previous orders) PO 3007873 Could you please advise if the product is available at the Nazareth site, for the customer collection? Also please advise of the collection date, possibly towards end of next week? [cid:image002.png@01DAFF88.4DA49DC0]";False;
Nieuwe klant;Hi Maarten, Zou je de volgende orders op onderstaande klant kunnen zetten?: 62919 63155 63166 63167 Alvast bedankt! ​​​​​​ ​;False;
Nobredo / 01139/23 / Documents;Hi, The BL is not available yet. I will send it to you once received from our forwarder.;False;
FP049527;Hi Steve, I hope you are well. Concerning the VG0045 on this order, Due to particulars with it being the first packing run of this bag size we ran two pallets short for this order. Due to the delay caused by this problem Flanders have advised they will need to deliver the stock they have loaded on Saturday morning. Will you have enough stock for your own production or do you need the stock to be sent to you asap? Please let me know what i can do to help. I do really apologise for the inconvenience and can assure you this won't happen again. Many thanks, Beau Beau Taylor Customer Service Agristo P +441 244 562 128 thread::RU1gss9SHNyzPMv3EmgBonQ::;False;
Pricelist Sep-Nov;Dear Zaur, I have changed the orders, it concerns following PO's that will have those new prices: PO 79004 PO 79007 PO 79005;False;
G89 Cde fourn. Num 0052405 AGRISTO;PRO A PRO AUXERRE Ci-joint notre commande fournisseur 0052405 (Facturation : PRO A PRO DISTRIBUTION NORD) MARCIEL JEROME 0602126289 jerome.marciel@proapro.fr PRO A PRO AUXERRE TEL : . La Plaine des Isles FAX : . 12-16 route de Moneteau COMMANDE : 89000 AUXERRE;False;
Reading 11.09.24;Good Morning Please note the below has been cancelled down. 104307 Agristo RG10 4508440738 11 WEDNESDAY DELIVRY 135359 Agristo N.V. (BL-MAB) RG10 4508440739 15 WEDNESDAY DELIVRY;False;
Order overview September 5th;Good afternoon Pleaese find attached your current order overview;False;
METRO International AG Remittance Advice 2917146993 - 029/47790;"Dear Partner, Attached you can find your MIAG remittance advice for METRO Romania. Please be informed that the following information is available on https://www.miag.com - Copies of past remittance advices - Create your own reports by using the ""Paid Item"" menu - Update the registered email address(es) if necessary";False;
Autoreply;"Beste leverancier, Uw e-mail met factuur in bijlage is goed ontvangen. Deze e-mails worden niet persoonlijk gelezen. Alle facturen in PDF-formaat worden automatisch verwerkt in ons facturatiesysteem. Indien u zich houdt aan onderstaande richtlijnen dan zal de verwerking vlot verlopen: * 1 factuur is 1 PDF * Een e-mail kan perfect meerdere facturen (meerdere PDF’en) bevatten. * Vermelding van ons bestellingsnummer of het emailadres van de Agristo besteller op elke factuur. * Bijlagen kunnen meegestuurd worden op volgende manieren: * Samen in 1 PDF (factuur + bijlagen) * Extra in een ander format dan PDF zoals Excel, Word, …. * Een 2de maal doorsturen van uw factuur (via de post of via mail) is niet nodig en zal mogelijks vertraging veroorzaken bij de verwerking. Alle andere communicatie met betrekking tot facturen (vragen, betalingsherinnering, …) kan via e-mail naar ""Agristo.Finance@agristo.com"" of via telefonisch contact met onze afdeling Finance. Gelieve geen reply uit te voeren op deze e-mail. Met vriendelijke groeten, Finance Agristo ***English**** Dear supplier, Your email with the invoice attached was well received. Please be aware that these emails will not be read personally. All invoices in PDF format are automatically processed in our invoicing system. If you take into account the guidelines below, the processing will run smoothly: * 1 invoice is 1 PDF * An email can perfectly contain multiple invoices (that is multiple PDFs). * Mention our order number or the email address of the Agristo purchaser on each invoice. * Attachments can be sent along in the following ways: * Together in the same PDF (invoice + attachments) * Extra in a different format than PDF such as Excel, Word, ... * A second transmission of your invoice (by post or by e-mail) is not necessary and may cause delays in the processing. All other communication related to invoices (questions, payment reminder, ...), please contact our Finance department by e-mail to ""Agristo.Finance@agristo.com"" or by telephoning to this department. Please do not reply to this e-mail. With";False;
Printing files;Dear Michelle, Here are they , please download these printing files .... 310923 Maaharra classic fries 12x 1kg (4740093026728) : https://division-agentuur.wetransfer.com/downloads/74db1c91456529d5d74e48565f1c756520240903125652/5764f94e0b5cd9829012f314e2d23ad320240903125652/66dba6<https://division-agentuur.wetransfer.com/downloads/74db1c91456529d5d74e48565f1c756520240903125652/5764f94e0b5cd9829012f314e2d23ad320240903125652/66dba6?trk=TRN_TDL_01&utm_campaign=TRN_TDL_01&utm_medium=email&utm_source=sendgrid> 312478 Maaharra sweet potato fries 16 x 500 g (4740093026940) : Maaharra_Bataadi_friikartulid_530x340mm_030924_FINAL_c_Folder<https://division-agentuur.wetransfer.com/downloads/ec3d703e584e813d8f032074aa0848bd20240903143511/e28a5e1efa5fa379ece11d8d0b608f9320240903143511/ab68e8> division-agentuur.wetransfer.com<https://division-agentuur.wetransfer.com/downloads/ec3d703e584e813d8f032074aa0848bd20240903143511/e28a5e1efa5fa379ece11d8d0b608f9320240903143511/ab68e8> [cid:85ceb7a9-4fd1-4e59-9208-d04772e5eacf@eurprd04.prod.outlook.com] Please send printing proofs too ! 😊 PS in attachment preview pdf Urmo Kruus Premia Tallinna Külmhoone AS Betooni 4, Tallinn 13816 Tel: +372 6033873 Mob: +372 5148728 urmo.kruus@premia.ee<mailto:urmo.kruus@premia.ee> www.premia.ee<http://www.premia.ee/> [cid:image001.png@01DAFF99.F6FA5110] [Logo Description automatically generated];False;
Nuevo pedido Antonio martin;Buenos días, Adjunto nuevo pedido para Congelados Antonio Martin. Por favor confirmar. Saludos, Cathaysa Delegaciones Canarias, S.L., le informa en cumplimiento del Reglamento General de Protección de Datos y de la Ley Orgánica de Protección de Datos y Garantia de Derechos Digitales, le informamos de que sus datos forman parte de los tratamientos titularidad de la entidad Delegaciones Canarias S.L. Si no desea seguir recibiendo comunicaciones a través de esta vía o si desea ejercitar sus derechos de acceso, rectificación, puede hacerlo enviando una solicitud a la dirección de correo emisora indicando en el asunto “Protección de datos”. Los datos personales se conservarán los plazos necesarios y/o mientras mantenga su consentimiento. La legitimación del tratamiento de los datos personales se basa en el cumplimiento de obligaciones legales contractuales o en el consentimiento dado para hacerlo. Puede ejercer sus derechos ante la Agencia Española de Protección de datos https://protect.checkpoint.com/v2/___www.aepd.es___.YzJlOmFncmlzdG86YzpvOjViNDgxMWZhMDM0Y2M2ZTJiMTJkZTAyMTYwOTA0NzNmOjY6YWZiMzo0NWRiNGYwZGYxNjUyYTJlNGU2OTEzMTdmMzIwNTgzM2NlNWI4YzczOTEyOGYzMWU5Mjg0MjFkNGE1NzVjY2FjOnQ6RjpO;False;
Center Leclerc Gaillot Distribution B2B COOPERATION...;Dear Madam/Sir, Center Leclerc Gaillot Distribution is a distributor and hypermarket of the group E LECLERC www.e-leclerc.com<https://deref-mail.com/mail/client/vAmaXmw9Ijk/dereferrer/?redirectUrl=http%3A%2F%2Fwww.e-leclerc.com> Established in SAINT-PRIEST (69800). Centre Leclerc GAILLOT DISTRIBUTION, is a simplified joint stock company, we have been in business for 46 years. Based in SAINT-PRIEST (69800). After consulting the profile and the products of your company, in which we are really very interested with the intention of introducing them to our stores in order to establish a long fruitful business cooperation in a mutual commitment. Could you send us your catalogue and price list in order to specify which ones we would need first. We are expected to have a long term business relationship as a large hypermarket chain to put you in our book as a benchmark supplier. We would like to know more about your company. Pending a favourable response. We thank you in advance.;False;
62898 hc +analysis certificate;Goedemiddag, Aub zsm HC en certificate of analysis mailen voor contract 62898 ​​​​​ ​;False;
Autoreply;"Beste leverancier, Uw e-mail met factuur in bijlage is goed ontvangen. Deze e-mails worden niet persoonlijk gelezen. Alle facturen in PDF-formaat worden automatisch verwerkt in ons facturatiesysteem. Indien u zich houdt aan onderstaande richtlijnen dan zal de verwerking vlot verlopen: * 1 factuur is 1 PDF * Een e-mail kan perfect meerdere facturen (meerdere PDF’en) bevatten. * Vermelding van ons bestellingsnummer of het emailadres van de Agristo besteller op elke factuur. * Bijlagen kunnen meegestuurd worden op volgende manieren: * Samen in 1 PDF (factuur + bijlagen) * Extra in een ander format dan PDF zoals Excel, Word, …. * Een 2de maal doorsturen van uw factuur (via de post of via mail) is niet nodig en zal mogelijks vertraging veroorzaken bij de verwerking. Alle andere communicatie met betrekking tot facturen (vragen, betalingsherinnering, …) kan via e-mail naar ""Agristo.Finance@agristo.com"" of via telefonisch contact met onze afdeling Finance. Gelieve geen reply uit te voeren op deze e-mail. Met vriendelijke groeten, Finance Agristo ***English**** Dear supplier, Your email with the invoice attached was well received. Please be aware that these emails will not be read personally. All invoices in PDF format are automatically processed in our invoicing system. If you take into account the guidelines below, the processing will run smoothly: * 1 invoice is 1 PDF * An email can perfectly contain multiple invoices (that is multiple PDFs). * Mention our order number or the email address of the Agristo purchaser on each invoice. * Attachments can be sent along in the following ways: * Together in the same PDF (invoice + attachments) * Extra in a different format than PDF such as Excel, Word, ... * A second transmission of your invoice (by post or by e-mail) is not necessary and may cause delays in the processing. All other communication related to invoices (questions, payment reminder, ...), please contact our Finance department by e-mail to ""Agristo.Finance@agristo.com"" or by telephoning to this department. Please do not reply to this e-mail. With";False;
Autoreply;"Beste leverancier, Uw e-mail met factuur in bijlage is goed ontvangen. Deze e-mails worden niet persoonlijk gelezen. Alle facturen in PDF-formaat worden automatisch verwerkt in ons facturatiesysteem. Indien u zich houdt aan onderstaande richtlijnen dan zal de verwerking vlot verlopen: * 1 factuur is 1 PDF * Een e-mail kan perfect meerdere facturen (meerdere PDF’en) bevatten. * Vermelding van ons bestellingsnummer of het emailadres van de Agristo besteller op elke factuur. * Bijlagen kunnen meegestuurd worden op volgende manieren: * Samen in 1 PDF (factuur + bijlagen) * Extra in een ander format dan PDF zoals Excel, Word, …. * Een 2de maal doorsturen van uw factuur (via de post of via mail) is niet nodig en zal mogelijks vertraging veroorzaken bij de verwerking. Alle andere communicatie met betrekking tot facturen (vragen, betalingsherinnering, …) kan via e-mail naar ""Agristo.Finance@agristo.com"" of via telefonisch contact met onze afdeling Finance. Gelieve geen reply uit te voeren op deze e-mail. Met vriendelijke groeten, Finance Agristo ***English**** Dear supplier, Your email with the invoice attached was well received. Please be aware that these emails will not be read personally. All invoices in PDF format are automatically processed in our invoicing system. If you take into account the guidelines below, the processing will run smoothly: * 1 invoice is 1 PDF * An email can perfectly contain multiple invoices (that is multiple PDFs). * Mention our order number or the email address of the Agristo purchaser on each invoice. * Attachments can be sent along in the following ways: * Together in the same PDF (invoice + attachments) * Extra in a different format than PDF such as Excel, Word, ... * A second transmission of your invoice (by post or by e-mail) is not necessary and may cause delays in the processing. All other communication related to invoices (questions, payment reminder, ...), please contact our Finance department by e-mail to ""Agristo.Finance@agristo.com"" or by telephoning to this department. Please do not reply to this e-mail. With";False;
Overdue invoice 05.08.2024;Hi Caitriona, Please see attached the invoice for a payment dated 05.08.2024. Can you Please pay this asap? As we are unable to release your order due for collection on 12.09 167892/00. Please let me know if you have any issues :) Many thanks, Beau Beau Taylor Customer Service Agristo P +441 244 562 128 thread::2sqO6UqkGbCl-xSzGsUrhnQ::;False;
Pricelist Sep-Nov;Dear Zaur, Thanks for catching up this week. As explained the new early crop potatoes are currently in our favor. They are coming it at good availability and quality. We can transfer this benefit to you and reduce our prices for September-November loadings. The main crop will be harvested in October/November, so by that time we will know the final yield for the new season and the next pricing. We need a few more weeks of good mix between sunshine and rain. @Alexia Lacombe <mailto:Alexia.Lacombe@agristo.com> can you apply the new pricing already for all orders to be shipped in September please? Thank you. We look forward to grow the business with you Zaur!;False;
